steering_user_id,attempt,model,secret_prompt,original_headline,generated_headline,goal_headline,user_prompt,parameters
675a1a27a7b25d00c2708ad3,4,gemini-1.5-flash,I will give you instructions to rewrite this news headline: 'How To Unplug Without Ignoring Your Friends'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the cold war era time period for poetry slam performers using a minimalist style with a optimistic and uplifting tone.,How To Unplug Without Ignoring Your Friends,"Stay Connected While Unplugging
","Disconnect.  Connect.  Hope.
","I will give you instructions to rewrite this news headline: 'How To Unplug Without Ignoring Your Friends'. Only return the rewritten headline. Here are my instructions: 
How to unplug without ignoring your friends. ","['time_period', 'audience', 'style', 'tone']"
675a1a27a7b25d00c2708ad3,5,gemini-1.5-flash,I will give you instructions to rewrite this news headline: 'How To Unplug Without Ignoring Your Friends'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the cold war era time period for poetry slam performers using a minimalist style with a optimistic and uplifting tone.,How To Unplug Without Ignoring Your Friends,"Stay Connected While Unplugging
","Disconnect.  Connect.  Hope.
","I will give you instructions to rewrite this news headline: 'How To Unplug Without Ignoring Your Friends'. Only return the rewritten headline. Here are my instructions: 
How to unplug without ignoring your friends. ","['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,3,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the bronze age time period for medical practitioners using a dramatic monologue style with a playful and whimsical tone.,Do Post-Market Drug Trials Need a Higher Dose of Ethics?,Post-market drug trials: An Ethical necessity,"Hear me, oh healers of the land, as I cry out to the gods of medicine: Doth the sacred rituals of post-market potion testing require a mighty draught of moral virtue to cleanse the tainted chalice of deceit?",I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: Post-market drug  trials: An Ethical necessity,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,4,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the bronze age time period for medical practitioners using a dramatic monologue style with a playful and whimsical tone.,Do Post-Market Drug Trials Need a Higher Dose of Ethics?,Post-market drug trials: An Ethical necessity,"Hear me, oh healers of the land, as I cry out to the gods of medicine: Doth the sacred rituals of post-market potion testing require a mighty draught of moral virtue to cleanse the tainted chalice of deceit?",I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: Post-market drug  trials: An Ethical necessity,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,5,meta-llama/Llama-3.3-70B-Instruct-Turbo,I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the bronze age time period for medical practitioners using a dramatic monologue style with a playful and whimsical tone.,Do Post-Market Drug Trials Need a Higher Dose of Ethics?,Post-market drug trials: An Ethical necessity,"Hear me, oh healers of the land, as I cry out to the gods of medicine: Doth the sacred rituals of post-market potion testing require a mighty draught of moral virtue to cleanse the tainted chalice of deceit?",I will give you instructions to rewrite this news headline: 'Do Post-Market Drug Trials Need a Higher Dose of Ethics?'. Only return the rewritten headline. Here are my instructions: Post-market drug  trials: An Ethical necessity,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,1,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the digital age time period for general public using a epic verse style with a reverent tone.,Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO),"Miranda Kerr Shares Her Hidden Way of Keeping a Man: A Little Makeup and Nice Underwear
","Hark, a Siren's Secret, Whispered Low: Miranda's Charm, Where Beauty's Light Does Glow, With Painted Grace and Silken Threads Below.
",I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: Miranda kerr shares her hidden way of  keeping a man: a little makeup and nice underwear,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,2,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the digital age time period for general public using a epic verse style with a reverent tone.,Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO),"Miranda Kerr Shares Her Hidden Way of Keeping a Man: A Little Makeup and Nice Underwear
","Hark, a Siren's Secret, Whispered Low: Miranda's Charm, Where Beauty's Light Does Glow, With Painted Grace and Silken Threads Below.
",I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: Miranda kerr shares her hidden way of  keeping a man: a little makeup and nice underwear,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,3,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the digital age time period for general public using a epic verse style with a reverent tone.,Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO),"Miranda Kerr Shares Her Hidden Way of Keeping a Man: A Little Makeup and Nice Underwear
","Hark, a Siren's Secret, Whispered Low: Miranda's Charm, Where Beauty's Light Does Glow, With Painted Grace and Silken Threads Below.
",I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: Miranda kerr shares her hidden way of  keeping a man: a little makeup and nice underwear,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,4,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the digital age time period for general public using a epic verse style with a reverent tone.,Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO),"Miranda Kerr Shares Her Hidden Way of Keeping a Man: A Little Makeup and Nice Underwear
","Hark, a Siren's Secret, Whispered Low: Miranda's Charm, Where Beauty's Light Does Glow, With Painted Grace and Silken Threads Below.
",I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: Miranda kerr shares her hidden way of  keeping a man: a little makeup and nice underwear,"['time_period', 'audience', 'style', 'tone']"
673f0c9a25db5c6167ef3e9c,5,gemini-2.0-flash-exp,I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: rewrite this headline as if it were written in the digital age time period for general public using a epic verse style with a reverent tone.,Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO),"Miranda Kerr Shares Her Hidden Way of Keeping a Man: A Little Makeup and Nice Underwear
","Hark, a Siren's Secret, Whispered Low: Miranda's Charm, Where Beauty's Light Does Glow, With Painted Grace and Silken Threads Below.
",I will give you instructions to rewrite this news headline: 'Miranda Kerr's Tip For Keeping A Man: A Little Makeup & Nice Underwear (VIDEO)'. Only return the rewritten headline. Here are my instructions: Miranda kerr shares her hidden way of  keeping a man: a little makeup and nice underwear,"['time_period', 'audience', 'style', 'tone']"
