target_headline,original_headline,model,attempt,generated_headline,user_prompt,steering_user_id,user_id,rating
"""Digital Exodus: Rogue Payday Lender Locks Down Customer Accounts, Sparking Fierce Rebellion Among Location-Independent Warriors""","Payday Lender Blocked Access To Customer Accounts, Lawsuit Claims",meta-llama/Llama-3.3-70B-Instruct-Turbo,2,Regulators Confirm Third-Party Interference Blocked Payday Lender's Customer Account Access,"I will give you instructions to rewrite this news headline: 'Payday Lender Blocked Access To Customer Accounts, Lawsuit Claims'. Only return the rewritten headline. Here are my instructions: Make it sound like some other party is responsible. Make it sound sure. ",66226b1ff40a2a5bd096733e,654624e611e91bd902a94e72,3
"'Kenya's Jazz Composers Sound the Alarm: Skyward with Coal Pacts, China & South Africa Stokes the Final Rhapsody'",Kenya Should Not Sign China And South Africa Coal Deal,gpt-4o,4,"""Jazz Cat 'Jazz' Jeff Hits the Alarm: Kenya Shouldn't Pledge to China and South Africa's Coal Duet!""","I will give you instructions to rewrite this news headline: 'Kenya Should Not Sign China And South Africa Coal Deal'. Only return the rewritten headline. Here are my instructions: Make it interesting and grab attention of reader and would appeal to young adults. Mention a word for  someone who creates music related to blues but more hip, uses a trumpet, the name of a character in the fresh prince pf bel air who was Will's best friend and use a common expression related to like raising panic still keep the essence of headline. mention something related to the second word in the title of movie bohemian... and keep that saying but use another word instead of raising, use a word the thing you hear before that saying in place of ""raising"" keep the original message and keep the name of that character and add the general name for someone who makes that specific music and they raise panic( the expression) mentioned earlier and use a slang for promise starts with p",64ea2ee72ab0377e0846cb9e,654624e611e91bd902a94e72,3
"Famous people became very angry after Donald Trump said some countries were ""shitholes.""
",Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment,gemini-2.0-flash-exp,3,"Outrage From Citizens After Trump's Latest Remarks
",I will give you instructions to rewrite this news headline: 'Celebrities Erupt In Anger Over Donald Trump's 'Shithole Countries' Comment'. Only return the rewritten headline. Here are my instructions: uses known citizens were angered by Trump's new statements,668e809461aae65c8a160e03,654624e611e91bd902a94e72,3
"Swell Cinema Dame K. Couric's Splendiferous Future Nuptials Dance Into Tomorrow's Golden Dreams, Baby",Katie Couric Reveals Her Wedding Plans,claude-3-5-sonnet-20241022,3,"""TV's Sweetheart Katie Couric Spills the Tea on Her Dream Wedding""",I will give you instructions to rewrite this news headline: 'Katie Couric Reveals Her Wedding Plans'. Only return the rewritten headline. Here are my instructions: cute,66b01913b9af77ea4cd38128,654624e611e91bd902a94e72,2
"""Why I Hesitate to Rejoice in Returning My Offspring to Their Learning Halls""",Why I'm Not Jumping Up In The Air About Sending My Kids Back To School,gpt-4o,4,Why I'm Not Celebrating My Kids Going Back to School,I will give you instructions to rewrite this news headline: 'Why I'm Not Jumping Up In The Air About Sending My Kids Back To School'. Only return the rewritten headline. Here are my instructions: why I'm not celebrating my kids going back to school ,6101dfd623c9f6373a3aa21a,654624e611e91bd902a94e72,3
"Exalted Lady Vicki Gunvalson: With Heart Heavy and Remembrance Touched, I Lament My Many Regrets of Matrimonial Parting",Vicki Gunvalson: 'I Have A Lot Of Divorce Remorse',gpt-4o,4,"Regrettably Reflective Vicki: With a Heart Laden with Bittersweet Longing, I am Deeply Enveloped in Remorse for the Dissolution of My Marriage.","I will give you instructions to rewrite this news headline: 'Vicki Gunvalson: 'I Have A Lot Of Divorce Remorse''. Only return the rewritten headline. Here are my instructions: Make it more verbose, using more complex vocabulary. Follow the same structure. Something something Vicki: Some statement in first tense without quotes. And add a little extra before the statement, showing she really cares a lot about her relationship. The vibe should be more poetic and romantic, but also sad and sorry.",56a38b45dbe850000cfd50c3,654624e611e91bd902a94e72,2
"""In the Depths of a Forgotten Abyss, Iran's Corruption and Human Rights Fade into an Eternity of Sorrow, Lost in an Ocean of Indifference""",Iran's Corruption and Human Rights Overlooked,meta-llama/Llama-3.3-70B-Instruct-Turbo,1,Global Blind Spot: Widespread Corruption and Rights Abuses in Iran Go Unchecked,I will give you instructions to rewrite this news headline: 'Iran's Corruption and Human Rights Overlooked'. Only return the rewritten headline. Here are my instructions: Global Blind Spot! Widespread Corrupton and Rights Abuses in Iran go unchecked,6697c2986761c1e44fc8c3fb,654624e611e91bd902a94e72,3
"""Slam Dunk in Stilettos: Fashion's Night Out Brings Out the Real MVPs - Kim Kardashian, Anna Wintour, and Other Athletic Wearers of Fancy Pants""","FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style",meta-llama/Llama-3.3-70B-Instruct-Turbo,1,"OMG, You Won't Believe How Lit Kim K, Anna Wintour, and the Squad Got at Fashion's Night Out 2012!","I will give you instructions to rewrite this news headline: 'FNO 2012 Photos: Kim Kardashian, Anna Wintour And More Celebrate Fashion's Night Out In Style'. Only return the rewritten headline. Here are my instructions: 

make it sound like a title for teenagers, use colloquial language; imply that the characters were in a state of alcohol intoxication; idealize the characters ",60b87f3ca1dbf6bb340c9bb0,654624e611e91bd902a94e72,2
"Ethereal Contemplation: Terra's Algorithm
",Daily Meditation: Prayer For The Earth,gemini-2.0-flash-exp,5,"Cosmic Contemplation: Terra Algorithm
","I will give you instructions to rewrite this news headline: 'Daily Meditation: Prayer For The Earth'. Only return the rewritten headline. Here are my instructions: 
Swap the words before the colon with a two word phrase meaning spiritual or godlike rumination beyond understanding but don’t use the word spiritual
Swap the words after the colon with a phrase using the scientific name for the earth and a term in computer science meaning a set of instructions or equation (beginning with the letter a)",607dce6869b0854eb4da0656,654624e611e91bd902a94e72,4
"Enchanted Awards: A Flickering Dream of Starlight and Shadows
",The Oscars: Roller Coaster Edition,gemini-1.5-flash,4,"The Starry Awards: A Dream of Luminosity and Shadow
","I will give you instructions to rewrite this news headline: 'The Oscars: Roller Coaster Edition'. Only return the rewritten headline. Here are my instructions: Change the oscar to a different name that would describe a ceremony where recognition is given and make it sound like stars, change roller coaster edition to show a vision of light and darkness but change light and darkness to similar words change galaxy to something that people do when they sleep in their mind change gleam and gloom to something related to light and darkness, change starry to something that is enchanting remove the scape in dreamscape change radiance to another simliar word related to star and the brightness of it, and change stellar to something similiar that starts with an ench change night back to the previous word, change starry to another word simliar that starts with encha
",5d30dfa68b1523000134878f,654624e611e91bd902a94e72,1
"""Menstrual Mystique: Unveiling the Sacred Silence that Shrouds the Divine Feminine""",Taboos Around Periods Hurt Everyone,meta-llama/Llama-3.3-70B-Instruct-Turbo,1,'Embracing Womanhood: Breaking Down Barriers to Unlock Collective Empowerment',"I will give you instructions to rewrite this news headline: 'Taboos Around Periods Hurt Everyone'. Only return the rewritten headline. Here are my instructions: 
rewrite it in a more positive way which focuses the perks of being a woman. it should be about the theme, which is unrevealed besides lots of people",66e5ef19e615578642f79409,654624e611e91bd902a94e72,1
the owl a fleeting whisper of feathers and shadow dances at the periphery of our perception for 150 years an enigma a will-o-the-wisp of wonder elusive and ethereal until suddenly the click of a camera's shutter a frozen moment of revelation and the owl's secrets are laid bare like a fragment of moonlight on a summer's night its image suspended in the ether a testament to the transience of time and the persistence of mystery,Elusive Owl Caught On Camera After Flying Under Radar For 150 Years,meta-llama/Llama-3.3-70B-Instruct-Turbo,4,Mysterious Bird Caught On Film After Soaring Beneath Notice For 150 Years,I will give you instructions to rewrite this news headline: 'Elusive Owl Caught On Camera After Flying Under Radar For 150 Years'. Only return the rewritten headline. Here are my instructions: describe this scene in the same number of letters with different synonyms: the owl a brief murmur of plume and silhouette moves at the edge of you and I insight for 150 years a puzzle a pipe dream of awe elusive and elegant when with no warning the snap of a camera's lens a preserved minute of disclosure and the owl's confidences are on the floor uncovered similar to a piece of moonbeam on a hot evening its picture stopped in the cosmos a testimony to the shortness of time and the perseverance of puzzle,62b061879471ac4c80e86f4d,654624e611e91bd902a94e72,2
"Behold, a Most Forgettable Convergence: The Inevitable Clash of Roberto Durán and Sugar Ray Leonard, a Pairing as Hollow as the Lyre's Refrain.",This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time,meta-llama/Llama-3.3-70B-Instruct-Turbo,5,"Step right up, folks, and witness the main event of the century: Roberto Durán and Sugar Ray Leonard face off for the first time in this electrifying 'Hands Of Stone' clip!",I will give you instructions to rewrite this news headline: 'This 'Hands Of Stone' Clip Matches Roberto Durán With Sugar Ray Leonard For The First Time'. Only return the rewritten headline. Here are my instructions: start the headline with like a circus person trying to draw attention,5e8d0214e94a440cd432e18d,654624e611e91bd902a94e72,2
Latin Rock Icons Issue Call to Electoral Action During Historic Tour Declaration,"Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote",claude-3-5-sonnet-20241022,3,Celebrities Join Forces with Maná to Rally Latino Voters,"I will give you instructions to rewrite this news headline: 'Maná Announces 'Latino Power Tour,' Urges U.S. Latinos To Vote'. Only return the rewritten headline. Here are my instructions:  celebrities urge Latinos to vote",668e809461aae65c8a160e03,654624e611e91bd902a94e72,2
"""Stone Seers' Baby-Watch Tools: A Poor Match for Arena Warriors""",Tech and Baby Monitoring: Not the Best Mix,claude-3-5-sonnet-20241022,1,Tech Spying on Infants Proves Disastrous,"I will give you instructions to rewrite this news headline: 'Tech and Baby Monitoring: Not the Best Mix'. Only return the rewritten headline. Here are my instructions: in a worse way
",5ed5553a89a7ff0d05348d7b,654624e611e91bd902a94e72,3
"""Behold the Adorable Kit Fox Pups: A Glimpse is All it Takes to Ensnare Your Heart""",One Glimpse Of These Baby Kit Foxes And You'll Be Hooked,gpt-4o,2,'Catch a Peek at These Adorable Baby Kit Foxes and You'll Be Hooked',"I will give you instructions to rewrite this news headline: 'One Glimpse Of These Baby Kit Foxes And You'll Be Hooked'. Only return the rewritten headline. Here are my instructions: Nice, I like this approach. Keep it similar, but do not use glimpse. Use words that showcase the baby foxes, like they are being introduced. ",57843b986475d400015a8e45,654624e611e91bd902a94e72,3
"""Tragic Fates: Will Smith, Once a Saint on the Gridiron, Meets a Bitter End""",Former New Orleans Saints Footballer Will Smith Shot Dead,gpt-4o,3,"Tragic Nightfall: Will Smith, a Saint on the Gridiron, Fell to the Shadows.","I will give you instructions to rewrite this news headline: 'Former New Orleans Saints Footballer Will Smith Shot Dead'. Only return the rewritten headline. Here are my instructions: precede the name of the football player with a dramatic two word metaphor of the event and a colon and then after the name put a comma, a reference to him being a saint on the football field and then give a description of what happened to him using metaphors.",6118ad8ee236d50188f3cd1b,654624e611e91bd902a94e72,2
